County,State,Zipcode,Name,Max_temp,Min_temp,Description,Feels_like,Sunrise,Sunset,Lon,Lat
Boone ,IL,61008,Belvidere,7.67,4.03,overcast clouds,3.96,1637412755,1637447399,-88.8509,42.2595
Boone ,IN,46052,Lebanon,5.46,0.73,clear sky,2.86,1637411838,1637447169,-86.4641,40.0449
Boone ,KY,41005,Burlington,8.92,1.9,overcast clouds,4.26,1637411281,1637446915,-84.7736,39.015
Boone ,MO,65010,Ashland,12.31,8.83,clear sky,9.66,1637413045,1637448742,-92.2537,38.7878
Boone ,NE,68620,Albion,7.76,5.61,clear sky,3.26,1637414864,1637449682,-97.9991,41.7049
Boone ,WV,25009,Ashford,7.23,2.39,broken clouds,3.22,1637410426,1637446299,-81.7113,38.1823
Borden ,TX,79738,Gail,21.4,17.73,few clouds,19.52,1637414456,1637451746,-101.45,32.7523
Bosque ,TX,76634,Clifton,19.24,18.01,scattered clouds,18.47,1637413396,1637450919,-97.5203,31.7918
Bossier Parish,LA,71006,Benton,17.29,14.93,clear sky,15.66,1637412586,1637449891,-93.691,32.6976
Botetourt ,VA,24064,Blue Ridge,3.32,-2.4,overcast clouds,0.62,1637409861,1637445955,-79.8172,37.3885
Bottineau ,ND,58318,Bottineau,1.42,-0.58,overcast clouds,-0.28,1637416742,1637448972,-100.4329,48.8451
Boulder ,CO,80025,Eldorado Springs,4.97,-0.91,overcast clouds,1.67,1637416343,1637451702,-105.288,39.9324
Boundary ,ID,83805,Bonners Ferry,1.58,0.06,broken clouds,-0.87,1637420538,1637452809,-116.3322,48.7306
Bourbon ,KS,66701,Fort Scott,12.92,8.23,overcast clouds,9.99,1637413499,1637449469,-94.7148,37.8216
Bourbon ,KY,40348,Millersburg,11.3,4.98,overcast clouds,5.16,1637411029,1637446868,-84.1513,38.2963
Bowie ,TX,75501,Texarkana,17.09,14.1,clear sky,15.82,1637412790,1637449920,-94.1774,33.4113
Bowman ,ND,58623,Bowman,2.08,-1.45,clear sky,-6.79,1637416927,1637450212,-103.402,46.1733
Box Butte ,NE,69301,Alliance,5.95,-1.1,few clouds,0.15,1637416103,1637450789,-102.888,42.1149
Box Elder ,UT,84301,Bear River City,6.7,2.75,clear sky,4.43,1637418241,1637453085,-112.1241,41.6093
Boyd ,KY,41101,Ashland,7.97,2.83,broken clouds,5.61,1637410692,1637446482,-82.6461,38.4722
Boyd ,NE,68719,Bristow,5.34,4.08,overcast clouds,3.25,1637415202,1637449618,-98.5721,42.9484
Boyle ,KY,40422,Danville,10.94,4.68,overcast clouds,7.88,1637411087,1637447109,-84.7747,37.6465
Bracken ,KY,41002,Augusta,9.91,4.2,overcast clouds,8.78,1637411058,1637446765,-83.9954,38.763
Bradford ,FL,32026,Raiford,18.7,16.01,few clouds,17.64,1637409514,1637447443,-82.1927,30.0699
Bradford ,PA,16914,Columbia Cross Roads,3.03,0.46,overcast clouds,-2.6,1637409793,1637444567,-76.7825,41.8638
Bradley ,AR,71631,Banks,13.98,12.52,few clouds,12.46,1637412347,1637449443,-92.2604,33.5497
Bradley ,TN,37310,Charleston,8.21,2.05,clear sky,4.37,1637410764,1637447428,-84.7666,35.2556
Branch ,MI,49028,Bronson,4.52,1.28,broken clouds,1.39,1637411811,1637446582,-85.1838,41.8643
Brantley ,GA,31542,Hoboken,15.34,13.16,broken clouds,14.24,1637409621,1637447301,-82.1207,31.1431
Braxton ,WV,25063,Duck,3.86,1.6,overcast clouds,0.14,1637410304,1637446069,-80.9764,38.5647
Brazoria ,TX,77422,Brazoria,21.66,18.34,few clouds,20.27,1637412611,1637450776,-95.5867,29.0236
Brazos ,TX,77801,Bryan,20.61,17.0,broken clouds,18.33,1637412982,1637450779,-96.3662,30.6327
Breathitt ,KY,41317,Clayhole,10.97,1.5,broken clouds,8.11,1637410679,1637446756,-83.1892,37.4476
Breckinridge ,KY,40111,Cloverport,10.88,8.04,overcast clouds,7.62,1637411550,1637447536,-86.6282,37.7731
Bremer ,IA,50622,Denver,6.13,2.73,broken clouds,2.4,1637413660,1637448169,-92.3417,42.6731
Brevard ,FL,32754,Mims,23.85,19.45,broken clouds,21.84,1637409040,1637447280,-80.8663,28.6974
Brewster ,TX,79830,Alpine,17.61,15.96,clear sky,15.77,1637414690,1637452570,-103.6541,30.2631
Briscoe ,TX,79255,Quitaque,20.73,14.68,overcast clouds,19.29,1637414562,1637451447,-101.0465,34.3796
Bristol Bay Borough,AK,99613,King Salmon,-9.91,-12.83,clear sky,-19.28,1637432981,1637459728,-156.6614,58.6883
Bristol ,MA,02048,Mansfield,4.84,-0.37,clear sky,1.91,1637408481,1637443207,-71.2178,42.0212
Bristol ,RI,02806,Barrington,5.59,-0.86,broken clouds,0.54,1637408461,1637443275,-71.3175,41.7443
Bristol city,VA,24201,Bristol,6.73,0.08,clear sky,3.86,1637410324,1637446628,-82.1823,36.6181
Broadwater ,MT,59643,Toston,2.91,0.03,scattered clouds,-0.82,1637418894,1637452176,-111.5899,46.1709
Bronx ,NY,10451,Bronx,8.29,2.98,clear sky,3.5,1637408943,1637444043,-73.9217,40.8222
Brooke ,WV,26030,Beech Bottom,7.59,3.85,overcast clouds,4.36,1637410469,1637445748,-80.6513,40.2259
Brookings ,SD,57002,Aurora,3.23,-0.84,broken clouds,-1.44,1637414979,1637448945,-96.7043,44.2838
Brooks ,GA,31625,Barney,17.23,15.15,clear sky,16.06,1637409942,1637447653,-83.5219,31.0074
Brooks ,TX,78353,Encino,22.46,21.87,scattered clouds,22.07,1637413005,1637451632,-98.1922,26.9249
Broome ,NY,13744,Castle Creek,3.41,1.01,clear sky,-1.58,1637409645,1637444295,-75.9087,42.2568
Broomfield ,CO,80020,Broomfield,7.87,1.98,overcast clouds,4.82,1637416287,1637451648,-105.0609,39.9245
Broward ,FL,33004,Dania,25.01,22.78,broken clouds,24.98,1637408578,1637447396,-80.1447,26.0476
Brown ,IL,62353,Mount Sterling,11.48,6.85,scattered clouds,8.36,1637412856,1637448205,-90.7414,39.9803
Brown ,IN,46160,Morgantown,6.34,1.45,overcast clouds,1.88,1637411693,1637447226,-86.2803,39.3628
Brown ,KS,66424,Everest,9.5,6.49,overcast clouds,5.8,1637413935,1637449369,-95.4138,39.688
Brown ,MN,56019,Comfrey,2.86,-0.45,overcast clouds,-0.72,1637414519,1637448545,-94.9134,44.1111
Brown ,NE,69210,Ainsworth,5.14,3.12,clear sky,3.12,1637415445,1637449995,-99.8615,42.5403
Brown ,OH,45101,Aberdeen,9.99,6.8,overcast clouds,8.37,1637410989,1637446722,-83.7637,38.6709
Brown ,SD,57401,Aberdeen,2.82,0.49,overcast clouds,0.04,1637415616,1637449163,-98.4856,45.4661
Brown ,TX,76432,Blanket,20.43,17.43,scattered clouds,18.98,1637413710,1637451234,-98.8311,31.7882
Brown ,WI,54115,De Pere,4.09,-1.2,clear sky,-0.58,1637412934,1637446849,-88.0806,44.4388
Brule ,SD,57325,Chamberlain,4.99,3.82,overcast clouds,3.0,1637415521,1637449654,-99.3118,43.7953
Brunswick ,NC,28420,Ash,12.68,7.86,clear sky,8.33,1637409108,1637446078,-78.5056,34.0659
Brunswick ,VA,23821,Alberta,4.1,-0.35,clear sky,1.96,1637409332,1637445566,-77.9055,36.8806
Bryan ,GA,31308,Ellabell,15.46,10.08,broken clouds,11.82,1637409589,1637447035,-81.4983,32.1273
Bryan ,OK,73449,Mead,18.39,15.83,clear sky,16.78,1637413428,1637450412,-96.5299,33.9944
Buchanan ,IA,50607,Aurora,6.7,2.47,overcast clouds,1.17,1637413505,1637448032,-91.7335,42.6203
Buchanan ,MO,64401,Agency,11.04,6.97,overcast clouds,6.47,1637413764,1637449205,-94.717,39.6662
Buchanan ,VA,24603,Big Rock,10.88,3.68,overcast clouds,6.03,1637410428,1637446531,-82.1968,37.3532
Buckingham ,VA,23004,Arvonia,3.55,-0.79,overcast clouds,-0.79,1637409557,1637445574,-78.3889,37.6714
Bucks ,PA,18077,Riegelsville,6.26,2.14,overcast clouds,2.72,1637409218,1637444391,-75.2191,40.5782
Buena Vista ,IA,50510,Albert City,4.8,2.47,overcast clouds,2.1,1637414312,1637448785,-94.9824,42.7784
Buena Vista city,VA,24416,Buena Vista,2.73,-1.66,broken clouds,0.56,1637409798,1637445795,-79.3523,37.7396
Buffalo ,NE,68812,Amherst,7.77,7.09,overcast clouds,5.21,1637415034,1637450117,-99.2609,40.8495
Buffalo ,SD,57339,Fort Thompson,4.43,4.43,overcast clouds,2.57,1637415586,1637449631,-99.3973,44.0517
Buffalo ,WI,54610,Alma,4.05,-1.72,overcast clouds,-1.01,1637413828,1637447745,-91.8079,44.4294
Bullitt ,KY,40047,Mount Washington,11.53,5.76,overcast clouds,7.37,1637411331,1637447242,-85.5586,38.0452
Bulloch ,GA,30415,Brooklet,14.4,9.99,scattered clouds,9.96,1637409640,1637447046,-81.628,32.294
Bullock ,AL,36029,Fitzpatrick,13.87,9.6,clear sky,11.63,1637410654,1637448077,-85.8888,32.2165
Buncombe ,NC,28701,Alexander,6.55,-1.6,overcast clouds,1.75,1637410310,1637446857,-82.6311,35.7064
Bureau ,IL,61312,Arlington,7.88,5.38,clear sky,6.1,1637412714,1637447617,-89.2219,41.4437
Burke ,GA,30426,Girard,10.88,6.53,clear sky,7.83,1637409751,1637446974,-81.7106,33.0437
Burke ,NC,28612,Connelly Springs,5.5,-0.66,clear sky,2.06,1637410047,1637446584,-81.5134,35.7429
Burke ,ND,58721,Bowbells,2.59,1.57,overcast clouds,-3.93,1637417185,1637449417,-102.2839,48.8378
Burleigh ,ND,58477,Regan,0.9,-2.91,clear sky,-4.78,1637416422,1637449335,-100.5224,47.1527
Burleson ,TX,77836,Caldwell,20.46,16.86,clear sky,18.38,1637413054,1637450874,-96.7143,30.5298
Burlington ,NJ,08010,Beverly,6.73,2.65,clear sky,5.18,1637409065,1637444396,-74.9114,40.0565
Burnet ,TX,78605,Bertram,18.65,15.85,clear sky,17.41,1637413400,1637451171,-98.0529,30.7411
Burnett ,WI,54830,Danbury,-1.9,-4.03,clear sky,-3.23,1637414221,1637447584,-92.293,45.9726
Burt ,NE,68019,Craig,10.34,6.44,scattered clouds,6.19,1637414488,1637449286,-96.3924,41.7715
Butler ,AL,36030,Forest Home,13.17,11.44,clear sky,11.85,1637410837,1637448349,-86.8372,31.8501
Butler ,IA,50602,Allison,5.92,1.86,overcast clouds,1.42,1637413781,1637448260,-92.783,42.7615
Butler ,KS,66840,Burns,10.32,7.79,overcast clouds,7.35,1637414057,1637449943,-96.8634,38.1222
Butler ,KY,42261,Morgantown,12.12,6.91,overcast clouds,7.81,1637411485,1637447629,-86.6859,37.2002
Butler ,MO,63901,Poplar Bluff,10.9,7.53,overcast clouds,9.0,1637412322,1637448583,-90.4166,36.7662
Butler ,NE,68001,Abie,9.45,6.2,overcast clouds,5.78,1637414557,1637449487,-96.9563,41.3479
Butler ,OH,45011,Hamilton,9.27,1.89,clear sky,5.54,1637411277,1637446798,-84.5221,39.4059
Butler ,PA,16001,Butler,6.88,3.57,overcast clouds,2.45,1637410397,1637445475,-79.934,40.8859
Butte ,CA,95916,Berry Creek,12.29,7.97,clear sky,9.5,1637420167,1637455597,-121.3689,39.6776
Butte ,ID,83213,Arco,-0.06,-0.06,clear sky,-2.11,1637418859,1637453041,-113.3176,43.6355
Butte ,SD,57788,Vale,6.38,1.58,few clouds,1.36,1637416641,1637450487,-103.3795,44.6222
Butts ,GA,30216,Flovilla,11.98,5.44,few clouds,6.98,1637410304,1637447476,-83.9079,33.25
Cabarrus ,NC,28025,Concord,6.1,0.84,overcast clouds,2.56,1637409762,1637446397,-80.53,35.3716
Cabell ,WV,25504,Barboursville,9.47,2.92,overcast clouds,4.95,1637410596,1637446410,-82.296,38.3893
Cabo Rojo Municipio,PR,00622,Boqueron,26.47,23.26,clear sky,25.23,1637404653,1637445082,-67.15,17.99
Cache ,UT,84304,Cache Junction,6.01,2.34,scattered clouds,-0.69,1637418244,1637453022,-111.9982,41.8169
Caddo ,OK,73005,Anadarko,18.43,13.07,overcast clouds,14.06,1637413977,1637450685,-98.2429,35.0728
Caddo Parish,LA,71004,Belcher,17.32,14.95,clear sky,16.2,1637412631,1637449923,-93.8508,32.7544
Caguas Municipio,PR,00725,Caguas,27.6,22.46,broken clouds,25.55,1637404406,1637444791,-66.03,18.23
Calaveras ,CA,95222,Angels Camp,15.5,9.69,few clouds,11.22,1637419744,1637455638,-120.5722,38.071
Calcasieu Parish,LA,70601,Lake Charles,19.0,14.47,clear sky,15.93,1637412172,1637450063,-93.188,30.2285
Caldwell ,KY,42411,Fredonia,10.1,6.74,broken clouds,8.65,1637411805,1637447945,-88.0112,37.213
Caldwell ,MO,64624,Braymer,10.72,8.08,overcast clouds,7.62,1637413530,1637448994,-93.7887,39.5915
Caldwell ,NC,28630,Granite Falls,5.72,-0.64,clear sky,2.03,1637410034,1637446557,-81.4306,35.7965
Caldwell ,TX,78616,Dale,19.96,16.97,overcast clouds,18.26,1637413195,1637451149,-97.581,29.9528
Caldwell Parish,LA,71418,Columbia,14.94,13.47,clear sky,13.82,1637412136,1637449586,-92.1177,32.1022
Caledonia ,VT,05042,East Ryegate,3.27,-1.71,overcast clouds,-1.59,1637409059,1637443053,-72.0996,44.2275
Calhoun ,AL,36201,Anniston,9.82,5.09,clear sky,6.58,1637410818,1637447889,-85.8382,33.6539
Calhoun ,AR,71711,Camden,14.11,10.97,clear sky,12.4,1637412492,1637449578,-92.8426,33.589
Calhoun ,FL,32421,Altha,17.9,14.17,overcast clouds,14.85,1637410282,1637448104,-85.1704,30.5319
Calhoun ,GA,39813,Arlington,15.85,11.86,clear sky,11.75,1637410281,1637447891,-84.7241,31.442
Calhoun ,IA,50538,Farnhamville,7.46,4.66,overcast clouds,3.53,1637414094,1637448734,-94.4226,42.2692
Calhoun ,IL,62006,Batchtown,13.15,9.43,overcast clouds,10.23,1637412703,1637448319,-90.6591,39.0725
Calhoun ,MI,49011,Athens,4.56,1.32,overcast clouds,0.16,1637411860,1637446556,-85.2317,42.103
Calhoun ,MS,38878,Vardaman,14.09,7.97,overcast clouds,10.63,1637411656,1637448661,-89.1921,33.919
Calhoun ,SC,29030,Cameron,11.98,5.28,clear sky,8.6,1637409575,1637446669,-80.7081,33.5703
Calhoun ,TX,77978,Point Comfort,21.97,20.01,clear sky,21.46,1637412802,1637451047,-96.5506,28.6651
Calhoun ,WV,25234,Arnoldsburg,4.58,2.32,overcast clouds,2.05,1637410384,1637446075,-81.1551,38.8227
Callahan ,TX,79504,Baird,22.17,16.06,few clouds,18.03,1637413914,1637451293,-99.3777,32.3916
Callaway ,MO,63388,Williamsburg,12.53,9.6,overcast clouds,9.36,1637412943,1637448612,-91.7689,38.8874
Calloway ,KY,42020,Almo,10.13,4.48,clear sky,6.9,1637411802,1637448084,-88.2929,36.6923
Calumet ,WI,53014,Chilton,4.6,-0.47,overcast clouds,-1.76,1637412887,1637446945,-88.1827,44.0242
Calvert ,MD,20615,Broomes Island,7.01,1.42,clear sky,4.0,1637409220,1637445027,-76.5478,38.418
Camas ,ID,83327,Fairfield,1.36,-10.65,clear sky,-14.37,1637419167,1637453439,-114.7908,43.3675
Cambria ,PA,15714,Northern Cambria,4.84,-0.62,overcast clouds,1.18,1637410089,1637445235,-78.792,40.6661
Camden ,GA,31548,Kingsland,18.9,15.0,overcast clouds,17.41,1637409481,1637447242,-81.7075,30.7977
Camden ,MO,65020,Camdenton,11.9,9.63,clear sky,8.98,1637413059,1637448975,-92.7677,38.0185
Camden ,NC,27921,Camden,12.21,3.02,clear sky,5.73,1637408836,1637445220,-76.15,36.325
Camden ,NJ,08002,Cherry Hill,6.69,2.48,clear sky,4.96,1637409072,1637444440,-75.0175,39.9308
Cameron ,PA,15832,Driftwood,4.83,2.05,overcast clouds,1.41,1637410048,1637444975,-78.1632,41.3764
Cameron ,TX,78520,Brownsville,23.28,21.64,clear sky,22.98,1637412737,1637451577,-97.5174,25.9337
Cameron Parish,LA,70631,Cameron,17.01,14.47,broken clouds,16.1,1637412182,1637450173,-93.438,29.7911
Camp ,TX,75451,Leesburg,18.05,15.51,clear sky,16.8,1637412960,1637450197,-95.1079,32.9763
Campbell ,KY,41001,Alexandria,9.5,2.36,clear sky,6.42,1637411179,1637446835,-84.3943,38.9406
Campbell ,SD,57632,Herreid,2.98,-0.84,clear sky,-1.18,1637416061,1637449468,-100.049,45.8452
Campbell ,TN,37714,Caryville,8.64,2.55,clear sky,5.26,1637410767,1637447155,-84.203,36.3028
Campbell ,VA,24517,Altavista,4.19,-1.18,overcast clouds,1.01,1637409698,1637445866,-79.2911,37.1222
Campbell ,WY,82716,Gillette,2.89,-1.51,clear sky,-2.2,1637417091,1637451054,-105.4974,44.282
Camuy Municipio,PR,00627,Camuy,26.69,23.48,broken clouds,26.31,1637404625,1637444962,-66.84,18.48
Canadian ,OK,73014,Calumet,16.07,11.42,clear sky,12.37,1637414017,1637450601,-98.1512,35.5476
Candler ,GA,30439,Metter,12.2,9.77,clear sky,9.6,1637409757,1637447137,-82.0607,32.401
Cannon ,TN,37016,Auburntown,11.23,3.61,overcast clouds,4.57,1637411176,1637447662,-86.1126,35.9338
Canvanas Municipio,PR,00729,Canovanas,27.91,22.77,scattered clouds,25.83,1637404388,1637444746,-65.9,18.37
Canyon ,ID,83605,Caldwell,6.97,3.15,clear sky,4.01,1637419676,1637453848,-116.7,43.6627
Cape Girardeau ,MO,63701,Cape Girardeau,10.77,7.29,broken clouds,6.52,1637412188,1637448299,-89.5459,37.3169
Cape May ,NJ,08202,Avalon,9.43,3.43,clear sky,6.01,1637408879,1637444493,-74.7262,39.0951
Carbon ,MT,59007,Bearcreek,4.1,1.79,clear sky,0.27,1637418125,1637451777,-109.1571,45.1608
Carbon ,PA,18030,Bowmanstown,4.74,0.91,overcast clouds,3.15,1637409358,1637444463,-75.6614,40.8011
Carbon ,UT,84501,Price,6.16,2.43,clear sky,1.6,1637417620,1637453075,-110.8081,39.602
Carbon ,WY,82301,Rawlins,3.04,-0.66,clear sky,-2.48,1637417096,1637451883,-107.2349,41.7951
Caribou ,ID,83217,Bancroft,1.66,-0.46,overcast clouds,0.02,1637418352,1637452839,-111.8429,42.7205
Carlisle ,KY,42021,Arlington,10.93,5.1,broken clouds,6.97,1637411988,1637448243,-89.0128,36.7903
Carlton ,MN,55707,Barnum,-0.65,-4.31,clear sky,-2.82,1637414404,1637447563,-92.6292,46.5196
Carolina Municipio,PR,00979,Carolina,27.99,22.84,scattered clouds,26.26,1637404426,1637444771,-66.03,18.44
Caroline ,MD,21629,Denton,6.67,2.75,overcast clouds,2.09,1637409112,1637444793,-75.8357,38.8595
Caroline ,VA,22427,Bowling Green,5.69,0.81,overcast clouds,1.06,1637409314,1637445236,-77.1802,38.0137
Carroll ,AR,72611,Alpena,13.05,9.7,clear sky,10.27,1637412946,1637449333,-93.2792,36.2998
Carroll ,GA,30108,Bowdon,10.17,4.31,clear sky,6.3,1637410663,1637447763,-85.2533,33.5373
Carroll ,IA,50058,Coon Rapids,8.99,3.71,broken clouds,3.88,1637414096,1637448855,-94.68,41.894
Carroll ,IL,61014,Chadwick,7.56,3.66,overcast clouds,5.48,1637412964,1637447692,-89.8963,41.9962
Carroll ,IN,46913,Bringhurst,5.8,1.36,overcast clouds,0.73,1637411923,1637447112,-86.5204,40.5163
Carroll ,KY,41008,Carrollton,11.93,2.63,overcast clouds,5.09,1637411327,1637447060,-85.173,38.6696
Carroll ,MD,21048,Finksburg,5.27,0.26,clear sky,0.72,1637409463,1637444958,-76.9101,39.4991
Carroll ,MO,64622,Bogard,10.64,8.01,overcast clouds,8.07,1637413456,1637448947,-93.5374,39.4994
Carroll ,MS,38917,Carrollton,13.21,10.23,clear sky,9.88,1637411789,1637448892,-89.9506,33.5208
Carroll ,NH,03227,Center Sandwich,3.09,-2.36,overcast clouds,0.37,1637408832,1637442967,-71.4506,43.8162
Carroll ,OH,44607,Augusta,6.28,2.57,overcast clouds,1.74,1637410628,1637445767,-81.0219,40.686
Carroll ,TN,38201,Mc Kenzie,10.34,5.86,clear sky,7.32,1637411779,1637448212,-88.5134,36.1272
Carroll ,VA,24312,Austinville,2.48,-4.8,clear sky,-3.46,1637410033,1637446283,-80.8583,36.8195
Carson City,NV,89701,Carson City,8.51,3.6,clear sky,6.33,1637419700,1637455285,-119.7459,39.1507
Carson ,TX,79080,Skellytown,13.46,10.02,clear sky,10.61,1637414745,1637451323,-101.1721,35.5685
Carter ,KY,41143,Grayson,9.39,2.12,overcast clouds,6.1,1637410745,1637446575,-82.9485,38.3326
Carter ,MO,63937,Ellsinore,10.18,8.96,overcast clouds,9.18,1637412426,1637448639,-90.7485,36.9453
Carter ,MT,59311,Alzada,2.85,2.61,clear sky,-0.67,1637416948,1637450604,-104.2617,45.1562
Carter ,OK,73401,Ardmore,18.12,15.72,clear sky,16.7,1637413605,1637450547,-97.1792,34.1566
Carter ,TN,37643,Elizabethton,5.84,0.02,clear sky,3.51,1637410292,1637446669,-82.2015,36.3445
Carteret ,NC,28511,Atlantic,11.98,8.99,overcast clouds,10.1,1637408696,1637445457,-76.3521,34.8888
Carver ,MN,55315,Carver,3.33,-2.73,overcast clouds,-0.96,1637414330,1637448146,-93.6879,44.7169
Cascade ,MT,59401,Great Falls,3.84,2.46,clear sky,0.56,1637419075,1637451843,-111.2734,47.5098
Casey ,KY,42516,Bethelridge,10.61,6.03,overcast clouds,6.52,1637411026,1637447162,-84.7583,37.2337
Cass ,IA,50020,Anita,8.73,3.44,overcast clouds,4.89,1637414050,1637448949,-94.7794,41.45
Cass ,IL,62611,Arenzville,10.53,8.27,overcast clouds,8.81,1637412753,1637448127,-90.3636,39.8979
Cass ,IN,46932,Galveston,5.66,1.22,broken clouds,2.36,1637411856,1637447024,-86.1972,40.5862
Cass ,MI,49031,Cassopolis,5.83,2.52,overcast clouds,1.7,1637412010,1637446771,-85.9923,41.8968
Cass ,MN,56435,Backus,-1.83,-6.0,clear sky,-3.7,1637414896,1637447920,-94.3959,46.8699
Cass ,MO,64012,Belton,10.93,7.3,clear sky,9.24,1637413596,1637449285,-94.5328,38.8161
Cass ,ND,58004,Amenia,0.93,-2.34,clear sky,-6.14,1637415599,1637448565,-97.2048,47.0194
Cass ,NE,68016,Cedar Creek,11.34,5.81,overcast clouds,8.25,1637414305,1637449330,-96.1044,41.0425
Cass ,TX,75551,Atlanta,17.23,15.75,clear sky,15.93,1637412750,1637449954,-94.1646,33.109
Cassia ,ID,83311,Albion,3.26,0.62,clear sky,-2.1,1637418710,1637453304,-113.5567,42.3896
Castro ,TX,79085,Summerfield,16.68,13.51,overcast clouds,13.71,1637414959,1637451750,-102.5064,34.7437
Caswell ,NC,27212,Blanch,4.55,-0.33,clear sky,1.43,1637409605,1637445951,-79.2755,36.4664
Catahoula Parish,LA,71340,Harrisonburg,14.15,12.02,clear sky,12.67,1637412024,1637449552,-91.8133,31.7779
Catao Municipio,PR,00962,Catano,28.01,22.87,scattered clouds,26.35,1637404455,1637444800,-66.15,18.44
Catawba ,NC,28601,Hickory,5.69,-0.47,clear sky,2.1,1637410004,1637446538,-81.3289,35.7576
Catoosa ,GA,30726,Graysville,9.14,3.23,overcast clouds,4.83,1637410818,1637447554,-85.1413,34.9765
Catron ,NM,87821,Datil,9.58,9.58,overcast clouds,8.21,1637416193,1637453162,-108.0183,34.0427
Cattaraugus ,NY,14041,Dayton,6.32,3.1,overcast clouds,0.53,1637410409,1637445008,-78.9844,42.4086
Cavalier ,ND,58249,Langdon,-0.38,-1.23,clear sky,-8.05,1637416231,1637448486,-98.3566,48.7866
Cayey Municipio,PR,00736,Cayey,25.11,19.48,scattered clouds,22.75,1637404426,1637444833,-66.16,18.11
Cayuga ,NY,13021,Auburn,5.4,2.52,clear sky,1.45,1637409912,1637444342,-76.5626,42.93
Cecil ,MD,21901,North East,5.2,1.57,overcast clouds,1.68,1637409248,1637444713,-75.9538,39.6045
Cedar ,IA,52216,Clarence,8.51,3.68,overcast clouds,4.45,1637413226,1637447988,-91.0605,41.8896
Cedar ,MO,64744,El Dorado Springs,13.36,8.4,overcast clouds,11.32,1637413336,1637449295,-94.0124,37.8652
Cedar ,NE,68717,Belden,7.83,5.07,overcast clouds,4.08,1637414782,1637449377,-97.1956,42.4022
Ceiba Municipio,PR,00735,Ceiba,27.17,22.03,scattered clouds,25.01,1637404324,1637444705,-65.68,18.25
Centre ,PA,16801,State College,3.73,0.63,clear sky,2.69,1637409883,1637444990,-77.8523,40.7925
Cerro Gordo ,IA,50401,Mason City,4.08,0.19,broken clouds,-1.23,1637413944,1637448295,-93.1954,43.1499
Chaffee ,CO,81201,Salida,7.72,2.52,overcast clouds,0.56,1637416308,1637452077,-105.9978,38.5259
Chambers ,AL,36854,Valley,12.78,8.32,overcast clouds,10.38,1637410554,1637447834,-85.1749,32.8113
Chambers ,TX,77514,Anahuac,21.08,17.79,overcast clouds,19.55,1637412445,1637450465,-94.593,29.662
Champaign ,IL,60949,Ludlow,7.27,3.54,clear sky,5.28,1637412290,1637447521,-88.138,40.3747
Champaign ,OH,45317,Conover,6.39,1.05,overcast clouds,0.08,1637411268,1637446570,-84.0283,40.1457
Chariton ,MO,64660,Mendon,10.79,8.1,overcast clouds,7.32,1637413361,1637448827,-93.0892,39.5828
Charles City ,VA,23030,Charles City,5.44,1.86,clear sky,3.37,1637409207,1637445309,-77.1082,37.3663
Charles ,MD,20601,Waldorf,5.9,1.07,clear sky,3.54,1637409330,1637445075,-76.8778,38.6371
