County,State,Zipcode,Name,Max_temp,Min_temp,Description,Feels_like,Sunrise,Sunset,Lon,Lat
Boone,MO,65010,Ashland,16.94,14.34,light rain,15.01,1637758903,1637794217,-92.2537,38.7878
Boone,NE,68620,Albion,2.72,1.34,scattered clouds,-4.0,1637760745,1637795134,-97.9991,41.7049
Boone,WV,25009,Ashford,9.23,1.28,overcast clouds,2.34,1637756280,1637791779,-81.7113,38.1823
Borden,TX,79738,Gail,20.36,17.73,overcast clouds,18.34,1637760273,1637797262,-101.45,32.7523
Bosque,TX,76634,Clifton,22.39,20.01,overcast clouds,21.74,1637759208,1637796441,-97.5203,31.7918
Bossier Parish,LA,71006,Benton,21.07,19.06,overcast clouds,20.18,1637758403,1637795407,-93.691,32.6976
Botetourt,VA,24064,Blue Ridge,5.53,-0.73,clear sky,-0.09,1637755709,1637791440,-79.8172,37.3885
Bottineau,ND,58318,Bottineau,-16.69,-18.03,overcast clouds,-20.43,1637762694,1637794352,-100.4329,48.8451
Boulder,CO,80025,Eldorado Springs,0.55,-5.26,snow,-2.02,1637762209,1637797168,-105.288,39.9324
Boundary,ID,83805,Bonners Ferry,1.07,-0.5,overcast clouds,-1.51,1637766489,1637798191,-116.3322,48.7306
Bourbon,KS,66701,Fort Scott,17.38,14.73,overcast clouds,16.42,1637759350,1637794952,-94.7148,37.8216
Bourbon,KY,40348,Millersburg,10.92,8.14,overcast clouds,6.85,1637756883,1637792347,-84.1513,38.2963
Bowie,TX,75501,Texarkana,21.09,17.99,overcast clouds,19.81,1637758612,1637795432,-94.1774,33.4113
Bowman,ND,58623,Bowman,-7.01,-8.99,broken clouds,-14.39,1637762850,1637795622,-103.402,46.1733
Box Butte,NE,69301,Alliance,-1.01,-1.1,overcast clouds,-1.05,1637761988,1637796238,-102.888,42.1149
Box Elder,UT,84301,Bear River City,4.94,-0.4,clear sky,2.63,1637764122,1637798538,-112.1241,41.6093
Boyd,KY,41101,Ashland,6.37,2.08,clear sky,2.84,1637756548,1637791960,-82.6461,38.4722
Boyd,NE,68719,Bristow,1.48,0.2,overcast clouds,-5.08,1637761094,1637795060,-98.5721,42.9484
Boyle,KY,40422,Danville,10.62,7.08,clear sky,8.24,1637756937,1637792592,-84.7747,37.6465
Bracken,KY,41002,Augusta,10.59,8.56,overcast clouds,7.46,1637756916,1637792240,-83.9954,38.763
Bradford,FL,32026,Raiford,14.23,11.57,clear sky,12.22,1637755315,1637792975,-82.1927,30.0699
Bradford,PA,16914,Columbia Cross Roads,2.4,-2.83,broken clouds,-2.51,1637755675,1637790017,-76.7825,41.8638
Bradley,AR,71631,Banks,18.98,15.54,overcast clouds,16.25,1637758169,1637794954,-92.2604,33.5497
Bradley,TN,37310,Charleston,8.69,2.72,clear sky,3.47,1637756598,1637792928,-84.7666,35.2556
Branch,MI,49028,Bronson,9.14,7.59,clear sky,6.68,1637757693,1637792033,-85.1838,41.8643
Brantley,GA,31542,Hoboken,11.79,8.16,clear sky,9.38,1637755429,1637792826,-82.1207,31.1431
Braxton,WV,25063,Duck,5.12,0.49,overcast clouds,0.01,1637756161,1637791545,-80.9764,38.5647
Brazoria,TX,77422,Brazoria,23.42,21.14,overcast clouds,22.85,1637758407,1637796314,-95.5867,29.0236
Brazos,TX,77801,Bryan,23.85,20.94,overcast clouds,22.75,1637758787,1637796307,-96.3662,30.6327
Breathitt,KY,41317,Clayhole,11.29,0.39,clear sky,8.94,1637756527,1637792241,-83.1892,37.4476
Breckinridge,KY,40111,Cloverport,12.88,8.75,overcast clouds,10.32,1637757401,1637793019,-86.6282,37.7731
Bremer,IA,50622,Denver,7.76,5.72,broken clouds,2.84,1637759550,1637793613,-92.3417,42.6731
Brevard,FL,32754,Mims,21.07,15.58,overcast clouds,18.12,1637754833,1637792819,-80.8663,28.6974
Brewster,TX,79830,Alpine,15.35,13.72,clear sky,12.89,1637760492,1637798101,-103.6541,30.2631
Briscoe,TX,79255,Quitaque,16.68,15.85,overcast clouds,14.71,1637760389,1637796952,-101.0465,34.3796
Bristol Bay Borough,AK,99613,King Salmon,-16.91,-17.99,overcast clouds,-24.99,1637779107,1637804935,-156.6614,58.6883
Bristol,MA,02048,Mansfield,4.17,-1.38,clear sky,1.73,1637754365,1637788656,-71.2178,42.0212
Bristol,RI,02806,Barrington,4.47,-0.64,few clouds,-0.19,1637754343,1637788726,-71.3175,41.7443
Bristol city,VA,24201,Bristol,6.73,-0.06,clear sky,0.24,1637756166,1637792118,-82.1823,36.6181
Broadwater,MT,59643,Toston,1.66,-2.1,clear sky,-3.31,1637764816,1637797587,-111.5899,46.1709
Bronx,NY,10451,Bronx,7.28,-0.37,clear sky,4.52,1637754817,1637789502,-73.9217,40.8222
Brooke,WV,26030,Beech Bottom,6.59,1.43,clear sky,1.18,1637756338,1637791211,-80.6513,40.2259
Brookings,SD,57002,Aurora,-1.81,-5.35,overcast clouds,-10.12,1637760883,1637794374,-96.7043,44.2838
Brooks,GA,31625,Barney,11.89,8.17,few clouds,8.37,1637755749,1637793179,-83.5219,31.0074
Brooks,TX,78353,Encino,23.79,22.87,overcast clouds,23.26,1637758790,1637797181,-98.1922,26.9249
Broome,NY,13744,Castle Creek,2.33,-2.58,clear sky,-1.74,1637755531,1637789741,-75.9087,42.2568
Broomfield,CO,80020,Broomfield,3.44,-2.36,snow,0.92,1637762154,1637797115,-105.0609,39.9245
Broward,FL,33004,Dania,22.79,20.57,broken clouds,21.72,1637754357,1637792949,-80.1447,26.0476
Brown,IL,62353,Mount Sterling,16.01,10.99,light intensity drizzle,12.68,1637758723,1637793671,-90.7414,39.9803
Brown,IN,46160,Morgantown,12.6,9.26,overcast clouds,9.69,1637757556,1637792696,-86.2803,39.3628
Brown,KS,66424,Everest,12.07,7.45,overcast clouds,5.29,1637759800,1637794837,-95.4138,39.688
Brown,MN,56019,Comfrey,0.82,-2.6,overcast clouds,-8.52,1637760421,1637793976,-94.9134,44.1111
Brown,NE,69210,Ainsworth,0.12,-1.78,overcast clouds,-6.88,1637761333,1637795440,-99.8615,42.5403
Brown,OH,45101,Aberdeen,10.88,6.06,clear sky,7.15,1637756846,1637792198,-83.7637,38.6709
Brown,SD,57401,Aberdeen,-4.01,-5.94,overcast clouds,-10.61,1637761532,1637794580,-98.4856,45.4661
Brown,TX,76432,Blanket,20.18,19.2,few clouds,19.57,1637759522,1637796756,-98.8311,31.7882
Brown,WI,54115,De Pere,7.74,2.69,clear sky,5.63,1637758840,1637792277,-88.0806,44.4388
Brule,SD,57325,Chamberlain,1.1,-0.79,overcast clouds,-7.23,1637761421,1637795088,-99.3118,43.7953
Brunswick,NC,28420,Ash,8.38,0.95,clear sky,3.72,1637754934,1637791585,-78.5056,34.0659
Brunswick,VA,23821,Alberta,3.64,-0.48,clear sky,1.67,1637755177,1637791055,-77.9055,36.8806
Bryan,GA,31308,Ellabell,9.49,4.23,clear sky,6.01,1637755402,1637792554,-81.4983,32.1273
Bryan,OK,73449,Mead,21.19,19.08,overcast clouds,19.96,1637759253,1637795920,-96.5299,33.9944
Buchanan,IA,50607,Aurora,9.45,5.65,overcast clouds,4.24,1637759394,1637793476,-91.7335,42.6203
Buchanan,MO,64401,Agency,14.55,10.5,overcast clouds,10.58,1637759629,1637794674,-94.717,39.6662
Buchanan,VA,24603,Big Rock,11.02,1.75,overcast clouds,5.65,1637756275,1637792016,-82.1968,37.3532
Buckingham,VA,23004,Arvonia,4.14,0.02,broken clouds,-0.28,1637755407,1637791057,-78.3889,37.6714
Bucks,PA,18077,Riegelsville,5.11,-0.03,broken clouds,2.84,1637755090,1637789852,-75.2191,40.5782
Buena Vista,IA,50510,Albert City,1.8,-1.42,overcast clouds,-5.72,1637760202,1637794228,-94.9824,42.7784
Buena Vista city,VA,24416,Buena Vista,5.4,-0.87,overcast clouds,2.5,1637755648,1637791278,-79.3523,37.7396
Buffalo,NE,68812,Amherst,2.99,1.19,overcast clouds,-4.65,1637760908,1637795576,-99.2609,40.8495
Buffalo,SD,57339,Fort Thompson,-0.57,-0.57,overcast clouds,-6.46,1637761487,1637795062,-99.3973,44.0517
Buffalo,WI,54610,Alma,5.84,0.97,overcast clouds,-1.06,1637759733,1637793173,-91.8079,44.4294
Bullitt,KY,40047,Mount Washington,11.82,7.89,overcast clouds,7.51,1637757184,1637792722,-85.5586,38.0452
Bulloch,GA,30415,Brooklet,9.4,4.14,clear sky,4.12,1637755454,1637792564,-81.628,32.294
Bullock,AL,36029,Fitzpatrick,10.95,6.93,few clouds,7.6,1637756468,1637793596,-85.8888,32.2165
Buncombe,NC,28701,Alexander,6.55,0.07,few clouds,1.92,1637756147,1637792354,-82.6311,35.7064
Bureau,IL,61312,Arlington,11.21,9.13,broken clouds,9.07,1637758593,1637793071,-89.2219,41.4437
Burke,GA,30426,Girard,7.49,3.81,clear sky,2.9,1637755570,1637792488,-81.7106,33.0437
Burke,NC,28612,Connelly Springs,6.54,1.08,clear sky,3.57,1637755883,1637792080,-81.5134,35.7429
Burke,ND,58721,Bowbells,-13.41,-17.1,broken clouds,-21.85,1637763137,1637794798,-102.2839,48.8378
Burleigh,ND,58477,Regan,-8.79,-11.21,overcast clouds,-15.79,1637762355,1637794735,-100.5224,47.1527
Burleson,TX,77836,Caldwell,23.71,21.84,overcast clouds,22.77,1637758858,1637796403,-96.7143,30.5298
Burlington,NJ,08010,Beverly,5.53,0.64,clear sky,1.39,1637754933,1637789861,-74.9114,40.0565
Burnet,TX,78605,Bertram,22.27,18.74,clear sky,20.75,1637759205,1637796699,-98.0529,30.7411
Burnett,WI,54830,Danbury,0.46,-0.89,overcast clouds,-2.19,1637760142,1637792997,-92.293,45.9726
Burt,NE,68019,Craig,3.47,1.79,clear sky,-4.62,1637760370,1637794737,-96.3924,41.7715
Butler,AL,36030,Forest Home,9.55,5.48,scattered clouds,6.66,1637756649,1637793870,-86.8372,31.8501
Butler,IA,50602,Allison,6.98,3.12,overcast clouds,1.63,1637759671,1637793703,-92.783,42.7615
Butler,KS,66840,Burns,13.57,9.65,overcast clouds,9.83,1637759910,1637795423,-96.8634,38.1222
Butler,KY,42261,Morgantown,12.21,10.48,broken clouds,10.71,1637757331,1637793116,-86.6859,37.2002
Butler,MO,63901,Poplar Bluff,14.81,12.0,clear sky,12.63,1637758165,1637794073,-90.4166,36.7662
Butler,NE,68001,Abie,3.36,1.54,overcast clouds,-3.67,1637760435,1637794942,-96.9563,41.3479
Butler,OH,45011,Hamilton,10.89,7.93,clear sky,9.74,1637757140,1637792268,-84.5221,39.4059
Butler,PA,16001,Butler,5.88,0.55,clear sky,2.36,1637756272,1637790934,-79.934,40.8859
Butte,CA,95916,Berry Creek,14.1,9.23,clear sky,10.2,1637766032,1637801066,-121.3689,39.6776
Butte,ID,83213,Arco,-2.18,-2.18,clear sky,-5.77,1637764756,1637798476,-113.3176,43.6355
Butte,SD,57788,Vale,-1.08,-3.75,scattered clouds,-8.92,1637762548,1637795913,-103.3795,44.6222
Butts,GA,30216,Flovilla,10.33,4.17,clear sky,5.37,1637756125,1637792989,-83.9079,33.25
Cabarrus,NC,28025,Concord,7.19,2.21,clear sky,4.64,1637755596,1637791895,-80.53,35.3716
Cabell,WV,25504,Barboursville,6.57,1.81,overcast clouds,4.17,1637756451,1637791888,-82.296,38.3893
Cabo Rojo Municipio,PR,00622,Boqueron,27.06,23.14,scattered clouds,26.04,1637750393,1637790674,-67.15,17.99
Cache,UT,84304,Cache Junction,4.53,-0.82,clear sky,1.79,1637764126,1637798473,-111.9982,41.8169
Caddo,OK,73005,Anadarko,19.0,15.83,overcast clouds,17.07,1637759809,1637796186,-98.2429,35.0728
Caddo Parish,LA,71004,Belcher,21.22,19.08,overcast clouds,20.58,1637758448,1637795438,-93.8508,32.7544
Caguas Municipio,PR,00725,Caguas,26.44,23.27,broken clouds,25.71,1637750148,1637790382,-66.03,18.23
Calaveras,CA,95222,Angels Camp,17.43,9.0,haze,11.08,1637765597,1637801119,-120.5722,38.071
Calcasieu Parish,LA,70601,Lake Charles,20.99,18.33,scattered clouds,19.27,1637757975,1637795594,-93.188,30.2285
Caldwell,KY,42411,Fredonia,14.74,12.19,clear sky,11.62,1637757651,1637793432,-88.0112,37.213
Caldwell,MO,64624,Braymer,15.39,12.57,overcast clouds,12.99,1637759394,1637794463,-93.7887,39.5915
Caldwell,NC,28630,Granite Falls,6.64,1.1,clear sky,3.57,1637755871,1637792053,-81.4306,35.7965
Caldwell,TX,78616,Dale,23.82,20.59,overcast clouds,22.77,1637758996,1637796681,-97.581,29.9528
Caldwell Parish,LA,71418,Columbia,18.34,15.36,broken clouds,16.89,1637757949,1637795105,-92.1177,32.1022
Caledonia,VT,05042,East Ryegate,-0.04,-5.21,clear sky,-3.15,1637754962,1637788482,-72.0996,44.2275
Calhoun,AL,36201,Anniston,7.82,4.53,clear sky,6.42,1637756641,1637793399,-85.8382,33.6539
Calhoun,AR,71711,Camden,19.11,17.65,overcast clouds,17.64,1637758314,1637795088,-92.8426,33.589
Calhoun,FL,32421,Altha,12.12,7.82,few clouds,8.6,1637756086,1637793633,-85.1704,30.5319
Calhoun,GA,39813,Arlington,10.85,4.86,clear sky,5.55,1637756091,1637793414,-84.7241,31.442
Calhoun,IA,50538,Farnhamville,4.79,0.78,overcast clouds,-3.78,1637759980,1637794181,-94.4226,42.2692
Calhoun,IL,62006,Batchtown,16.89,14.31,overcast clouds,15.37,1637758563,1637793791,-90.6591,39.0725
Calhoun,MI,49011,Athens,9.18,7.63,overcast clouds,5.38,1637757745,1637792004,-85.2317,42.103
Calhoun,MS,38878,Vardaman,14.09,11.83,broken clouds,11.81,1637757481,1637794169,-89.1921,33.919
Calhoun,SC,29030,Cameron,7.05,1.82,clear sky,3.54,1637755398,1637792179,-80.7081,33.5703
Calhoun,TX,77978,Point Comfort,24.12,22.71,overcast clouds,23.84,1637758596,1637796587,-96.5506,28.6651
Calhoun,WV,25234,Arnoldsburg,5.84,1.21,overcast clouds,1.14,1637756242,1637791549,-81.1551,38.8227
Callahan,TX,79504,Baird,22.1,18.88,overcast clouds,19.61,1637759729,1637796811,-99.3777,32.3916
Callaway,MO,63388,Williamsburg,16.53,14.56,overcast clouds,14.9,1637758801,1637794086,-91.7689,38.8874
Calloway,KY,42020,Almo,13.83,11.23,broken clouds,11.37,1637757645,1637793574,-88.2929,36.6923
Calumet,WI,53014,Chilton,7.81,3.21,overcast clouds,2.68,1637758789,1637792377,-88.1827,44.0242
Calvert,MD,20615,Broomes Island,7.0,0.03,clear sky,2.53,1637755075,1637790505,-76.5478,38.418
Camas,ID,83327,Fairfield,-0.17,-12.31,clear sky,-16.35,1637765063,1637798877,-114.7908,43.3675
Cambria,PA,15714,Northern Cambria,4.58,-1.91,overcast clouds,0.46,1637755962,1637790695,-78.792,40.6661
Camden,GA,31548,Kingsland,15.99,10.54,clear sky,12.33,1637755287,1637792770,-81.7075,30.7977
Camden,MO,65020,Camdenton,17.68,15.51,overcast clouds,16.54,1637758911,1637794455,-92.7677,38.0185
Camden,NC,27921,Camden,6.1,0.02,clear sky,2.08,1637754676,1637790712,-76.15,36.325
Camden,NJ,08002,Cherry Hill,5.49,-0.09,clear sky,3.33,1637754939,1637789906,-75.0175,39.9308
Cameron,PA,15832,Driftwood,5.47,-2.09,overcast clouds,1.52,1637755926,1637790429,-78.1632,41.3764
Cameron,TX,78520,Brownsville,25.06,24.38,broken clouds,25.33,1637758516,1637797131,-97.5174,25.9337
Cameron Parish,LA,70631,Cameron,21.0,18.9,broken clouds,19.7,1637757982,1637795707,-93.438,29.7911
Camp,TX,75451,Leesburg,22.05,19.93,overcast clouds,20.9,1637758779,1637795711,-95.1079,32.9763
Campbell,KY,41001,Alexandria,10.68,8.14,clear sky,8.78,1637757038,1637792308,-84.3943,38.9406
Campbell,SD,57632,Herreid,-6.02,-7.84,overcast clouds,-13.47,1637761980,1637794882,-100.049,45.8452
Campbell,TN,37714,Caryville,8.81,1.8,clear sky,3.53,1637756607,1637792648,-84.203,36.3028
Campbell,VA,24517,Altavista,6.31,-0.19,broken clouds,2.09,1637755544,1637791353,-79.2911,37.1222
Campbell,WY,82716,Gillette,-3.38,-5.68,broken clouds,-4.8,1637762995,1637796484,-105.4974,44.282
Camuy Municipio,PR,00627,Camuy,27.29,23.36,scattered clouds,26.13,1637750368,1637790551,-66.84,18.48
Canadian,OK,73014,Calumet,18.61,15.86,overcast clouds,16.4,1637759852,1637796099,-98.1512,35.5476
Candler,GA,30439,Metter,9.18,3.92,clear sky,3.36,1637755572,1637792654,-82.0607,32.401
Cannon,TN,37016,Auburntown,11.71,8.18,overcast clouds,7.79,1637757014,1637793157,-86.1126,35.9338
Canvanas Municipio,PR,00729,Canovanas,26.14,23.73,scattered clouds,25.91,1637750131,1637790337,-65.9,18.37
Canyon,ID,83605,Caldwell,6.68,1.12,clear sky,4.54,1637765574,1637799283,-116.7,43.6627
Cape Girardeau,MO,63701,Cape Girardeau,14.95,13.4,broken clouds,12.46,1637758035,1637793785,-89.5459,37.3169
Cape May,NJ,08202,Avalon,6.66,0.0,clear sky,1.57,1637754740,1637789965,-74.7262,39.0951
Carbon,MT,59007,Bearcreek,0.63,-3.2,broken clouds,-0.83,1637764037,1637797198,-109.1571,45.1608
Carbon,PA,18030,Bowmanstown,3.74,-1.24,clear sky,1.93,1637755232,1637789922,-75.6614,40.8011
Carbon,UT,84501,Price,3.57,0.76,clear sky,-0.89,1637763484,1637798544,-110.8081,39.602
Carbon,WY,82301,Rawlins,-1.77,-3.04,overcast clouds,-2.99,1637762978,1637797334,-107.2349,41.7951
Caribou,ID,83217,Bancroft,-1.0,-3.24,scattered clouds,-5.41,1637764242,1637798283,-111.8429,42.7205
Carlisle,KY,42021,Arlington,14.83,12.41,overcast clouds,12.31,1637757831,1637793733,-89.0128,36.7903
Carlton,MN,55707,Barnum,-0.09,-1.53,overcast clouds,-6.69,1637760331,1637792970,-92.6292,46.5196
Carolina Municipio,PR,00979,Carolina,26.83,23.65,scattered clouds,26.23,1637750169,1637790361,-66.03,18.44
Caroline,MD,21629,Denton,4.43,0.53,broken clouds,-0.15,1637754970,1637790267,-75.8357,38.8595
Caroline,VA,22427,Bowling Green,5.59,-0.29,scattered clouds,0.09,1637755167,1637790716,-77.1802,38.0137
Carroll,AR,72611,Alpena,17.05,13.04,overcast clouds,15.04,1637758787,1637794826,-93.2792,36.2998
Carroll,GA,30108,Bowdon,8.95,3.75,clear sky,5.72,1637756485,1637793274,-85.2533,33.5373
Carroll,IA,50058,Coon Rapids,4.99,0.71,overcast clouds,-4.19,1637759979,1637794306,-94.68,41.894
Carroll,IL,61014,Chadwick,11.4,7.49,clear sky,9.35,1637758847,1637793141,-89.8963,41.9962
Carroll,IN,46913,Bringhurst,11.47,6.89,overcast clouds,5.99,1637757794,1637792573,-86.5204,40.5163
Carroll,KY,41008,Carrollton,11.59,9.27,overcast clouds,9.63,1637757184,1637792536,-85.173,38.6696
Carroll,MD,21048,Finksburg,5.16,-1.13,clear sky,1.93,1637755326,1637790427,-76.9101,39.4991
Carroll,MO,64622,Bogard,15.32,12.5,overcast clouds,13.57,1637759320,1637794417,-93.5374,39.4994
Carroll,MS,38917,Carrollton,14.83,13.76,clear sky,13.62,1637757611,1637794403,-89.9506,33.5208
Carroll,NH,03227,Center Sandwich,1.55,-4.44,scattered clouds,-0.79,1637754732,1637788400,-71.4506,43.8162
Carroll,OH,44607,Augusta,7.63,2.39,overcast clouds,2.28,1637756501,1637791227,-81.0219,40.686
Carroll,TN,38201,Mc Kenzie,13.69,11.69,broken clouds,10.96,1637757618,1637793706,-88.5134,36.1272
Carroll,VA,24312,Austinville,4.34,-1.87,clear sky,0.62,1637755877,1637791772,-80.8583,36.8195
Carson City,NV,89701,Carson City,8.71,3.93,clear sky,4.98,1637765561,1637800758,-119.7459,39.1507
Carson,TX,79080,Skellytown,13.46,11.02,clear sky,10.11,1637760580,1637796821,-101.1721,35.5685
Carter,KY,41143,Grayson,10.69,1.01,overcast clouds,4.54,1637756600,1637792053,-82.9485,38.3326
Carter,MO,63937,Ellsinore,13.96,12.96,overcast clouds,11.85,1637758270,1637794127,-90.7485,36.9453
Carter,MT,59311,Alzada,-4.37,-4.39,broken clouds,-10.33,1637762860,1637796025,-104.2617,45.1562
Carter,OK,73401,Ardmore,20.69,18.86,broken clouds,19.99,1637759431,1637796054,-97.1792,34.1566
Carter,TN,37643,Elizabethton,5.48,0.18,clear sky,2.77,1637756132,1637792161,-82.2015,36.3445
Carteret,NC,28511,Atlantic,7.75,1.99,clear sky,3.1,1637754527,1637790959,-76.3521,34.8888
Carver,MN,55315,Carver,2.52,-0.29,overcast clouds,-4.85,1637760238,1637793571,-93.6879,44.7169
Cascade,MT,59401,Great Falls,0.51,-1.88,clear sky,-7.51,1637765012,1637797240,-111.2734,47.5098
Casey,KY,42516,Bethelridge,9.61,6.75,overcast clouds,6.16,1637756873,1637792648,-84.7583,37.2337
Cass,IA,50020,Anita,7.02,0.44,overcast clouds,-0.9,1637759929,1637794403,-94.7794,41.45
Cass,IL,62611,Arenzville,15.19,11.68,overcast clouds,12.14,1637758619,1637793593,-90.3636,39.8979
Cass,IN,46932,Galveston,11.34,6.75,broken clouds,6.92,1637757728,1637792485,-86.1972,40.5862
Cass,MI,49031,Cassopolis,11.21,7.17,clear sky,7.87,1637757893,1637792221,-85.9923,41.8968
Cass,MN,56435,Backus,-2.19,-9.05,light snow,-13.11,1637760826,1637793323,-94.3959,46.8699
Cass,MO,64012,Belton,15.11,11.19,broken clouds,12.89,1637759454,1637794760,-94.5328,38.8161
Cass,ND,58004,Amenia,-10.1,-11.23,overcast clouds,-17.98,1637761531,1637793966,-97.2048,47.0194
Cass,NE,68016,Cedar Creek,4.31,2.4,overcast clouds,-1.13,1637760181,1637794788,-96.1044,41.0425
Cass,TX,75551,Atlanta,21.23,19.08,overcast clouds,20.2,1637758569,1637795468,-94.1646,33.109
Cassia,ID,83311,Albion,0.62,0.48,few clouds,-2.21,1637764597,1637798751,-113.5567,42.3896
Castro,TX,79085,Summerfield,12.0,10.27,broken clouds,8.99,1637760789,1637797254,-102.5064,34.7437
Caswell,NC,27212,Blanch,5.22,0.15,clear sky,2.73,1637755447,1637791442,-79.2755,36.4664
Catahoula Parish,LA,71340,Harrisonburg,17.48,16.44,broken clouds,17.18,1637757835,1637795073,-91.8133,31.7779
Catao Municipio,PR,00962,Catano,26.85,23.68,scattered clouds,26.33,1637750198,1637790390,-66.15,18.44
Catawba,NC,28601,Hickory,6.5,1.27,clear sky,3.68,1637755841,1637792034,-81.3289,35.7576
Catoosa,GA,30726,Graysville,8.92,4.14,clear sky,6.09,1637756650,1637793056,-85.1413,34.9765
Catron,NM,87821,Datil,8.51,8.51,overcast clouds,5.71,1637762019,1637798670,-108.0183,34.0427
Cattaraugus,NY,14041,Dayton,6.5,2.5,overcast clouds,0.89,1637756296,1637790453,-78.9844,42.4086
Cavalier,ND,58249,Langdon,-14.48,-16.79,clear sky,-23.2,1637762183,1637793867,-98.3566,48.7866
Cayey Municipio,PR,00736,Cayey,23.94,20.59,broken clouds,22.87,1637750167,1637790425,-66.16,18.11
Cayuga,NY,13021,Auburn,4.63,0.23,clear sky,1.09,1637755804,1637789783,-76.5626,42.93
Cecil,MD,21901,North East,5.02,-0.44,scattered clouds,1.79,1637755113,1637790182,-75.9538,39.6045
Cedar,IA,52216,Clarence,12.53,8.41,overcast clouds,9.65,1637759109,1637793438,-91.0605,41.8896
Cedar,MO,64744,El Dorado Springs,18.01,15.81,overcast clouds,16.96,1637759188,1637794777,-94.0124,37.8652
Cedar,NE,68717,Belden,2.83,-0.21,overcast clouds,-3.41,1637760669,1637794824,-97.1956,42.4022
Ceiba Municipio,PR,00735,Ceiba,25.4,22.99,clear sky,24.88,1637750066,1637790296,-65.68,18.25
Centre,PA,16801,State College,3.34,-2.74,clear sky,0.47,1637755756,1637790449,-77.8523,40.7925
Cerro Gordo,IA,50401,Mason City,4.8,2.06,clear sky,-2.14,1637759837,1637793735,-93.1954,43.1499
Chaffee,CO,81201,Salida,3.45,-3.04,light rain,-0.63,1637762164,1637797554,-105.9978,38.5259
Chambers,AL,36854,Valley,9.57,4.91,few clouds,5.35,1637756372,1637793349,-85.1749,32.8113
Chambers,TX,77514,Anahuac,23.08,20.56,overcast clouds,21.74,1637758244,1637795999,-94.593,29.662
Champaign,IL,60949,Ludlow,11.72,8.27,clear sky,9.02,1637758160,1637792984,-88.138,40.3747
Champaign,OH,45317,Conover,9.7,5.4,overcast clouds,4.39,1637757137,1637792034,-84.0283,40.1457
Chariton,MO,64660,Mendon,15.4,13.28,overcast clouds,12.99,1637759225,1637794296,-93.0892,39.5828
Charles City,VA,23030,Charles City,4.23,-0.1,clear sky,2.05,1637755055,1637790794,-77.1082,37.3663
Charles,MD,20601,Waldorf,5.79,0.5,clear sky,2.77,1637755187,1637790551,-76.8778,38.6371
Charles Mix,SD,57329,Dante,1.61,0.19,overcast clouds,-5.44,1637761007,1637794956,-98.1746,42.9967
Charleston,SC,29401,Charleston,8.07,3.1,few clouds,6.15,1637755110,1637792097,-79.9371,32.7795
