County,State,Commodity,Value
Kit carson,CO,TRITICALE,2.0
Kit carson,CO,WHEAT,53428695.0
Kitsap,WA,BEANS,68.0
Kitsap,WA,CORN,808.0
Kitsap,WA,"FIELD CROPS, OTHER",165033.0
Kitsap,WA,GRAIN,8008.0
Kitsap,WA,HAY,1860.0
Kitsap,WA,HAY & HAYLAGE,2309.0
Kitsap,WA,HAYLAGE,1548.0
Kitsap,WA,HERBS,1812.0
Kitsap,WA,MINT,1812.0
Kittitas,WA,BARLEY,218975.0
Kittitas,WA,BEANS,9.0
Kittitas,WA,CANOLA,669456.0
Kittitas,WA,CORN,29376.0
Kittitas,WA,"FIELD CROPS, OTHER",28715343.0
Kittitas,WA,GRAIN,693032.0
Kittitas,WA,GRASSES,2.0
Kittitas,WA,GRASSES & LEGUMES TOTALS,2.0
Kittitas,WA,HAY,439024.0
Kittitas,WA,HAY & HAYLAGE,215687.0
Kittitas,WA,HAYLAGE,9172.0
Kittitas,WA,HOPS,4.0
Kittitas,WA,MINT,4.0
Kittitas,WA,OATS,1593.0
Kittitas,WA,PEAS,2.0
Kittitas,WA,SUNFLOWER,10.0
Kittitas,WA,WHEAT,668558.0
Kittson,MN,BARLEY,1531196.0
Kittson,MN,BEANS,17565.0
Kittson,MN,CANOLA,22948604.0
Kittson,MN,CORN,10121730.0
Kittson,MN,"FIELD CROPS, OTHER",24882145.0
Kittson,MN,FLAXSEED,1.0
Kittson,MN,GRAIN,98004307.0
Kittson,MN,GRASSES,1.0
Kittson,MN,GRASSES & LEGUMES TOTALS,3.0
Kittson,MN,"GRASSES & LEGUMES, OTHER",2.0
Kittson,MN,HAY,93640.0
Kittson,MN,HAY & HAYLAGE,48193.0
Kittson,MN,HAYLAGE,3392.0
Kittson,MN,MINT,2.0
Kittson,MN,OATS,105932.0
Kittson,MN,RYE,1.0
Kittson,MN,SOYBEANS,45185688.0
Kittson,MN,SUGARBEETS,597283.0
Kittson,MN,SUNFLOWER,18819965.0
Kittson,MN,WHEAT,48831446.0
Klamath,OR,BARLEY,9055557.0
Klamath,OR,CORN,4.0
Klamath,OR,"FIELD CROPS, OTHER",40024337.0
Klamath,OR,GRAIN,15448076.0
Klamath,OR,GRASSES & LEGUMES TOTALS,2.0
Klamath,OR,HAY,802329.0
Klamath,OR,HAY & HAYLAGE,424661.0
Klamath,OR,HAYLAGE,65240.0
Klamath,OR,LEGUMES,2.0
Klamath,OR,OATS,180836.0
Klamath,OR,TRITICALE,3824.0
Klamath,OR,WHEAT,8484752.0
Kleberg,TX,CORN,560047.0
Kleberg,TX,COTTON,12392516.0
Kleberg,TX,"FIELD CROPS, OTHER",61.0
Kleberg,TX,GRAIN,9216021.0
Kleberg,TX,HAY,14894.0
Kleberg,TX,HAY & HAYLAGE,7535.0
Kleberg,TX,SORGHUM,7843991.0
Kleberg,TX,WHEAT,8.0
Klickitat,WA,BARLEY,59943.0
Klickitat,WA,BEANS,5.0
Klickitat,WA,CANOLA,1.0
Klickitat,WA,"FIELD CROPS, OTHER",6172175.0
Klickitat,WA,GRAIN,8290102.0
Klickitat,WA,HAY,193715.0
Klickitat,WA,HAY & HAYLAGE,105830.0
Klickitat,WA,HAYLAGE,32398.0
Klickitat,WA,HERBS,6.0
Klickitat,WA,OATS,172.0
Klickitat,WA,PEAS,2.0
Klickitat,WA,TRITICALE,1.0
Klickitat,WA,WHEAT,11030808.0
Knott,KY,"FIELD CROPS, OTHER",14.0
Knott,KY,HAY,1732.0
Knott,KY,HAY & HAYLAGE,910.0
Knott,KY,HAYLAGE,2.0
Knox,IL,CORN,179245261.0
Knox,IL,"FIELD CROPS, OTHER",2004166.0
Knox,IL,GRAIN,221141562.0
Knox,IL,HAY,94755.0
Knox,IL,HAY & HAYLAGE,51329.0
Knox,IL,HAYLAGE,13944.0
Knox,IL,MAPLE SYRUP,2.0
Knox,IL,OATS,12543.0
Knox,IL,POPCORN,1.0
Knox,IL,RYE,1890.0
Knox,IL,SOYBEANS,92202366.0
Knox,IL,TRITICALE,1.0
Knox,IL,WHEAT,279850.0
Knox,IN,CANOLA,4.0
Knox,IN,CORN,109538233.0
Knox,IN,"FIELD CROPS, OTHER",287046.0
Knox,IN,GRAIN,160275333.0
Knox,IN,HAY,18921.0
Knox,IN,HAY & HAYLAGE,10596.0
Knox,IN,HAYLAGE,3806.0
Knox,IN,POPCORN,1.0
Knox,IN,SORGHUM,3.0
Knox,IN,SOYBEANS,78195003.0
Knox,IN,WHEAT,5718692.0
Knox,KY,CORN,94018.0
Knox,KY,"FIELD CROPS, OTHER",742139.0
Knox,KY,GRAIN,491016.0
Knox,KY,HAY,35669.0
Knox,KY,HAY & HAYLAGE,21330.0
Knox,KY,HAYLAGE,11718.0
Knox,KY,SORGHUM,177.0
Knox,KY,SOYBEANS,6.0
Knox,ME,CORN,6.0
Knox,ME,"FIELD CROPS, OTHER",81.0
Knox,ME,GRAIN,2.0
Knox,ME,HAY,20013.0
Knox,ME,HAY & HAYLAGE,13932.0
Knox,ME,HAYLAGE,13182.0
Knox,ME,MAPLE SYRUP,38186.0
Knox,MO,BARLEY,11500.0
Knox,MO,CORN,29681076.0
Knox,MO,"FIELD CROPS, OTHER",203.0
Knox,MO,GRAIN,49536266.0
Knox,MO,HAY,153792.0
Knox,MO,HAY & HAYLAGE,88755.0
Knox,MO,HAYLAGE,39093.0
Knox,MO,OATS,2.0
Knox,MO,RICE,8.0
Knox,MO,RYE,11013.0
Knox,MO,SORGHUM,3.0
Knox,MO,SOYBEANS,28548750.0
Knox,MO,TRITICALE,1.0
Knox,MO,WHEAT,1267262.0
Knox,NE,CORN,81757905.0
Knox,NE,"FIELD CROPS, OTHER",8030310.0
Knox,NE,GRAIN,101222593.0
Knox,NE,HAY,534122.0
Knox,NE,HAY & HAYLAGE,275065.0
Knox,NE,HAYLAGE,30007.0
Knox,NE,OATS,320545.0
Knox,NE,PEAS,1.0
Knox,NE,RYE,19446.0
Knox,NE,SORGHUM,56158.0
Knox,NE,SOYBEANS,40184989.0
Knox,NE,WHEAT,297762.0
Knox,OH,BARLEY,16371.0
Knox,OH,CORN,35605765.0
Knox,OH,EMMER & SPELT,10467.0
Knox,OH,"FIELD CROPS, OTHER",4086471.0
Knox,OH,GRAIN,54892476.0
Knox,OH,HAY,141301.0
Knox,OH,HAY & HAYLAGE,86622.0
Knox,OH,HAYLAGE,55801.0
Knox,OH,HOPS,2.0
Knox,OH,MAPLE SYRUP,257618.0
Knox,OH,OATS,22247.0
Knox,OH,POPCORN,2.0
Knox,OH,RYE,2390.0
Knox,OH,SORGHUM,2.0
Knox,OH,SOYBEANS,27986677.0
Knox,OH,WHEAT,1303776.0
Knox,TN,CORN,104094.0
Knox,TN,"FIELD CROPS, OTHER",1493388.0
Knox,TN,GRAIN,170034.0
Knox,TN,HAY,101210.0
Knox,TN,HAY & HAYLAGE,55276.0
Knox,TN,HAYLAGE,12924.0
Knox,TN,HERBS,456.0
Knox,TN,PEANUTS,6.0
Knox,TN,POPCORN,2510.0
Knox,TN,SOYBEANS,163140.0
Knox,TN,WHEAT,2799.0
Knox,TX,COTTON,7191762.0
Knox,TX,"FIELD CROPS, OTHER",167021.0
Knox,TX,GRAIN,5619088.0
Knox,TX,GUAR,436940.0
Knox,TX,HAY,25014.0
Knox,TX,HAY & HAYLAGE,12689.0
Knox,TX,HAYLAGE,344.0
Knox,TX,SESAME,2.0
Knox,TX,SORGHUM,11.0
Knox,TX,WHEAT,6981206.0
Koochiching,MN,BARLEY,3.0
Koochiching,MN,CANOLA,1.0
Koochiching,MN,CORN,8296.0
Koochiching,MN,"FIELD CROPS, OTHER",1895105.0
Koochiching,MN,GRAIN,2384037.0
Koochiching,MN,GRASSES,1.0
Koochiching,MN,GRASSES & LEGUMES TOTALS,1.0
Koochiching,MN,HAY,89403.0
Koochiching,MN,HAY & HAYLAGE,46641.0
Koochiching,MN,HAYLAGE,5704.0
Koochiching,MN,OATS,11625.0
Koochiching,MN,SOYBEANS,1178261.0
Koochiching,MN,WHEAT,340254.0
Kootenai,ID,BARLEY,9.0
Kootenai,ID,BEANS,5.0
Kootenai,ID,CANOLA,291128.0
Kootenai,ID,CHICKPEAS,3.0
Kootenai,ID,"FIELD CROPS, OTHER",9654379.0
Kootenai,ID,GRAIN,3986036.0
Kootenai,ID,GRASSES,1438536.0
Kootenai,ID,GRASSES & LEGUMES TOTALS,3108.0
Kootenai,ID,"GRASSES & LEGUMES, OTHER",2.0
Kootenai,ID,HAY,183036.0
Kootenai,ID,HAY & HAYLAGE,95140.0
Kootenai,ID,HAYLAGE,9908.0
Kootenai,ID,LENTILS,7197.0
Kootenai,ID,MINT,4.0
Kootenai,ID,OATS,5.0
Kootenai,ID,PEAS,1.0
Kootenai,ID,WHEAT,4256922.0
Kosciusko,IN,CORN,87482217.0
Kosciusko,IN,EMMER & SPELT,2.0
Kosciusko,IN,"FIELD CROPS, OTHER",3651232.0
Kosciusko,IN,GRAIN,118783452.0
Kosciusko,IN,HAY,48346.0
Kosciusko,IN,HAY & HAYLAGE,38855.0
Kosciusko,IN,HAYLAGE,50729.0
Kosciusko,IN,MAPLE SYRUP,268780.0
Kosciusko,IN,MINT,5.0
Kosciusko,IN,OATS,3530.0
Kosciusko,IN,POPCORN,3.0
Kosciusko,IN,RYE,1349.0
Kosciusko,IN,SOYBEANS,52382232.0
Kosciusko,IN,WHEAT,627698.0
Kossuth,IA,CORN,262677363.0
Kossuth,IA,"FIELD CROPS, OTHER",1009128.0
Kossuth,IA,GRAIN,318005947.0
Kossuth,IA,HAY,25162.0
Kossuth,IA,HAY & HAYLAGE,18026.0
Kossuth,IA,HAYLAGE,17406.0
Kossuth,IA,OATS,271216.0
Kossuth,IA,RYE,1.0
Kossuth,IA,SORGHUM,2.0
Kossuth,IA,SOYBEANS,129405349.0
Kossuth,IA,TRITICALE,1.0
La crosse,WI,BARLEY,74017.0
La crosse,WI,CORN,21463249.0
La crosse,WI,"FIELD CROPS, OTHER",2434227.0
La crosse,WI,GRAIN,24764350.0
La crosse,WI,HAY,94629.0
La crosse,WI,HAY & HAYLAGE,84324.0
La crosse,WI,HAYLAGE,141650.0
La crosse,WI,MAPLE SYRUP,4.0
La crosse,WI,OATS,16882.0
La crosse,WI,RYE,13632.0
La crosse,WI,SORGHUM,1.0
La crosse,WI,SOYBEANS,9092612.0
La crosse,WI,WHEAT,21776.0
La moure,ND,BARLEY,613420.0
La moure,ND,BEANS,176357.0
La moure,ND,CORN,93784884.0
La moure,ND,"FIELD CROPS, OTHER",1468120.0
La moure,ND,FLAXSEED,1.0
La moure,ND,GRAIN,195124400.0
La moure,ND,HAY,116102.0
La moure,ND,HAY & HAYLAGE,63104.0
La moure,ND,HAYLAGE,17336.0
La moure,ND,LENTILS,11633.0
La moure,ND,OATS,58142.0
La moure,ND,PEAS,22104.0
La moure,ND,RYE,145242.0
La moure,ND,SOYBEANS,115581753.0
La moure,ND,SUNFLOWER,3609700.0
La moure,ND,WHEAT,13834649.0
La plata,CO,BARLEY,7497.0
La plata,CO,BEANS,4.0
La plata,CO,CORN,481960.0
La plata,CO,"FIELD CROPS, OTHER",6367426.0
La plata,CO,GRAIN,1075045.0
La plata,CO,GRASSES,2.0
La plata,CO,GRASSES & LEGUMES TOTALS,68.0
La plata,CO,"GRASSES & LEGUMES, OTHER",4.0
La plata,CO,HAY,230418.0
La plata,CO,HAY & HAYLAGE,141342.0
La plata,CO,HAYLAGE,30942.0
La plata,CO,HOPS,1.0
La plata,CO,OATS,49315.0
La plata,CO,SAFFLOWER,2.0
La plata,CO,SORGHUM,6.0
La plata,CO,WHEAT,257180.0
La porte,IN,CORN,97846680.0
La porte,IN,"FIELD CROPS, OTHER",1981164.0
La porte,IN,GRAIN,125083401.0
La porte,IN,HAY,53303.0
La porte,IN,HAY & HAYLAGE,30566.0
La porte,IN,HAYLAGE,13851.0
La porte,IN,MAPLE SYRUP,4.0
La porte,IN,MINT,4.0
La porte,IN,OATS,6805.0
La porte,IN,POPCORN,13212530.0
La porte,IN,RYE,4272.0
La porte,IN,SOYBEANS,45615548.0
La porte,IN,SUNFLOWER,5.0
La porte,IN,TRITICALE,1.0
La porte,IN,WHEAT,2221070.0
La salle,IL,BEANS,3953.0
La salle,IL,CORN,258126172.0
La salle,IL,"FIELD CROPS, OTHER",1069184.0
La salle,IL,GRAIN,336156061.0
La salle,IL,HAY,38683.0
La salle,IL,HAY & HAYLAGE,21316.0
La salle,IL,HAYLAGE,6018.0
La salle,IL,HOPS,10506.0
La salle,IL,OATS,9037.0
La salle,IL,PEAS,1.0
La salle,IL,SOYBEANS,149968839.0
La salle,IL,WHEAT,1117662.0
La salle,LA,"FIELD CROPS, OTHER",293046.0
La salle,LA,GRAIN,1.0
La salle,LA,HAY,22744.0
La salle,LA,HAY & HAYLAGE,11631.0
La salle,LA,HAYLAGE,422.0
La salle,LA,SOYBEANS,3.0
La salle,TX,CORN,3.0
La salle,TX,"FIELD CROPS, OTHER",252012.0
La salle,TX,GRAIN,3.0
La salle,TX,HAY,11578.0
La salle,TX,HAY & HAYLAGE,6076.0
La salle,TX,HAYLAGE,642.0
La salle,TX,OATS,2.0
La salle,TX,SORGHUM,3.0
Labette,KS,BARLEY,73082.0
Labette,KS,CANOLA,189727.0
Labette,KS,CORN,25794151.0
Labette,KS,"FIELD CROPS, OTHER",1948279.0
Labette,KS,GRAIN,63447310.0
Labette,KS,GRASSES,34904.0
Labette,KS,GRASSES & LEGUMES TOTALS,460.0
Labette,KS,HAY,191375.0
Labette,KS,HAY & HAYLAGE,100990.0
Labette,KS,HAYLAGE,14857.0
Labette,KS,LEGUMES,1.0
Labette,KS,OATS,72938.0
Labette,KS,SORGHUM,506666.0
Labette,KS,SOYBEANS,39687272.0
Labette,KS,SUNFLOWER,5301.0
Labette,KS,WHEAT,10904816.0
Lac qui parle,MN,BARLEY,15823.0
Lac qui parle,MN,BEANS,11672.0
Lac qui parle,MN,BUCKWHEAT,2398.0
Lac qui parle,MN,CORN,125479206.0
Lac qui parle,MN,"FIELD CROPS, OTHER",1400107.0
Lac qui parle,MN,GRAIN,169620578.0
Lac qui parle,MN,HAY,61273.0
Lac qui parle,MN,HAY & HAYLAGE,32823.0
Lac qui parle,MN,HAYLAGE,3408.0
Lac qui parle,MN,OATS,24065.0
Lac qui parle,MN,RYE,2.0
Lac qui parle,MN,SOYBEANS,81071781.0
Lac qui parle,MN,SUGARBEETS,2.0
Lac qui parle,MN,WHEAT,1417129.0
Lackawanna,PA,CORN,1131066.0
Lackawanna,PA,"FIELD CROPS, OTHER",2051129.0
Lackawanna,PA,GRAIN,981030.0
Lackawanna,PA,HAY,49805.0
Lackawanna,PA,HAY & HAYLAGE,37196.0
Lackawanna,PA,HAYLAGE,42043.0
Lackawanna,PA,MAPLE SYRUP,20462.0
Lackawanna,PA,SOYBEANS,6.0
Lackawanna,PA,WHEAT,4.0
Laclede,MO,BARLEY,3.0
Laclede,MO,CORN,1454657.0
Laclede,MO,"FIELD CROPS, OTHER",3234333.0
Laclede,MO,GRAIN,1785017.0
Laclede,MO,HAY,300749.0
Laclede,MO,HAY & HAYLAGE,157126.0
Laclede,MO,HAYLAGE,22332.0
Laclede,MO,SORGHUM,114057.0
Laclede,MO,SOYBEANS,523302.0
Laclede,MO,TRITICALE,1.0
Laclede,MO,WHEAT,30286.0
Lafayette,AR,CORN,9431152.0
Lafayette,AR,"FIELD CROPS, OTHER",633059.0
Lafayette,AR,GRAIN,17751026.0
Lafayette,AR,HAY,104271.0
Lafayette,AR,HAY & HAYLAGE,52289.0
Lafayette,AR,RICE,2647500.0
Lafayette,AR,SOYBEANS,8086569.0
Lafayette,AR,WHEAT,880218.0
Lafayette,FL,CORN,13.0
Lafayette,FL,COTTON,1141794.0
Lafayette,FL,"FIELD CROPS, OTHER",10583052.0
Lafayette,FL,GRAIN,577024.0
Lafayette,FL,GRASSES,1.0
Lafayette,FL,GRASSES & LEGUMES TOTALS,1.0
Lafayette,FL,HAY,48332.0
Lafayette,FL,HAY & HAYLAGE,33514.0
Lafayette,FL,HAYLAGE,13922.0
Lafayette,FL,OATS,28075.0
Lafayette,FL,PEANUTS,40909224.0
Lafayette,FL,PEAS,1287.0
Lafayette,FL,SORGHUM,7889.0
Lafayette,FL,SOYBEANS,246098.0
Lafayette,FL,TOBACCO,756192.0
Lafayette,FL,WHEAT,12888.0
Lafayette,LA,CORN,494608.0
Lafayette,LA,"FIELD CROPS, OTHER",6070128.0
Lafayette,LA,GRAIN,5312020.0
Lafayette,LA,HAY,17148.0
Lafayette,LA,HAY & HAYLAGE,17806.0
Lafayette,LA,HAYLAGE,2248.0
Lafayette,LA,RICE,3816439.0
Lafayette,LA,SOYBEANS,1578868.0
Lafayette,LA,SUGARCANE,234026.0
Lafayette,MS,CORN,973493.0
Lafayette,MS,COTTON,2465724.0
Lafayette,MS,"FIELD CROPS, OTHER",1101088.0
Lafayette,MS,GRAIN,2951026.0
Lafayette,MS,HAY,57772.0
Lafayette,MS,HAY & HAYLAGE,29149.0
Lafayette,MS,HAYLAGE,2.0
Lafayette,MS,SOYBEANS,2423131.0
Lafayette,MO,CORN,88528978.0
Lafayette,MO,"FIELD CROPS, OTHER",1847362.0
Lafayette,MO,GRAIN,124201488.0
Lafayette,MO,GRASSES & LEGUMES TOTALS,1.0
Lafayette,MO,HAY,143870.0
Lafayette,MO,HAY & HAYLAGE,77035.0
Lafayette,MO,HAYLAGE,15202.0
Lafayette,MO,LEGUMES,1.0
Lafayette,MO,MAPLE SYRUP,2.0
Lafayette,MO,POPCORN,1.0
Lafayette,MO,SORGHUM,2.0
Lafayette,MO,SOYBEANS,61935430.0
Lafayette,MO,WHEAT,375490.0
Lafayette,WI,BARLEY,81187.0
Lafayette,WI,CORN,95736595.0
Lafayette,WI,"FIELD CROPS, OTHER",9190356.0
Lafayette,WI,GRAIN,103066667.0
Lafayette,WI,HAY,307491.0
Lafayette,WI,HAY & HAYLAGE,268981.0
Lafayette,WI,HAYLAGE,433627.0
Lafayette,WI,MAPLE SYRUP,2176.0
Lafayette,WI,OATS,116758.0
Lafayette,WI,RYE,8740.0
Lafayette,WI,SORGHUM,1.0
Lafayette,WI,SOYBEANS,31866491.0
Lafayette,WI,TOBACCO,755889.0
Lafayette,WI,WHEAT,576574.0
Lafourche,LA,"FIELD CROPS, OTHER",23853088.0
Lafourche,LA,GRAIN,4.0
Lafourche,LA,HAY,61354.0
Lafourche,LA,HAY & HAYLAGE,31367.0
Lafourche,LA,HAYLAGE,1838.0
Lafourche,LA,SOYBEANS,12.0
Lafourche,LA,SUGARCANE,918939.0
Lagrange,IN,BARLEY,23321.0
Lagrange,IN,CORN,44703378.0
Lagrange,IN,EMMER & SPELT,7271.0
Lagrange,IN,"FIELD CROPS, OTHER",3072482.0
Lagrange,IN,GRAIN,56812819.0
Lagrange,IN,HAY,155976.0
Lagrange,IN,HAY & HAYLAGE,102808.0
Lagrange,IN,HAYLAGE,89970.0
Lagrange,IN,MAPLE SYRUP,50193.0
Lagrange,IN,OATS,22047.0
Lagrange,IN,POPCORN,9.0
Lagrange,IN,RYE,11173.0
Lagrange,IN,SORGHUM,118.0
Lagrange,IN,SOYBEANS,19841521.0
Lagrange,IN,TRITICALE,2.0
Lagrange,IN,WHEAT,509580.0
Lake,CA,BARLEY,3.0
Lake,CA,CORN,4.0
Lake,CA,"FIELD CROPS, OTHER",214046.0
Lake,CA,GRAIN,5006.0
Lake,CA,HAY,7580.0
Lake,CA,HAY & HAYLAGE,3999.0
Lake,CA,HAYLAGE,410.0
Lake,CA,HERBS,1216.0
Lake,CA,MINT,1.0
Lake,CA,OATS,2.0
Lake,CA,WHEAT,22.0
Lake,CO,"FIELD CROPS, OTHER",2.0
Lake,CO,HAY,2648.0
Lake,CO,HAY & HAYLAGE,1330.0
Lake,FL,CORN,7.0
Lake,FL,"FIELD CROPS, OTHER",3059165.0
Lake,FL,GRAIN,1010.0
Lake,FL,HAY,65817.0
Lake,FL,HAY & HAYLAGE,56128.0
Lake,FL,HAYLAGE,8464.0
Lake,FL,MINT,2.0
Lake,FL,PEAS,82.0
Lake,FL,SOYBEANS,3.0
Lake,FL,SUGARCANE,4.0
Lake,FL,TOBACCO,8.0
Lake,IL,CORN,5896537.0
Lake,IL,"FIELD CROPS, OTHER",661055.0
Lake,IL,GRAIN,6974053.0
Lake,IL,HAY,19768.0
Lake,IL,HAY & HAYLAGE,9962.0
Lake,IL,HAYLAGE,4.0
Lake,IL,OATS,14026.0
Lake,IL,SOYBEANS,2565354.0
Lake,IL,WHEAT,200118.0
Lake,IN,CORN,42207430.0
Lake,IN,"FIELD CROPS, OTHER",524097.0
Lake,IN,GRAIN,56393179.0
Lake,IN,HAY,20852.0
Lake,IN,HAY & HAYLAGE,10897.0
Lake,IN,HAYLAGE,567.0
Lake,IN,MAPLE SYRUP,2.0
Lake,IN,POPCORN,1.0
Lake,IN,SOYBEANS,25241153.0
Lake,IN,WHEAT,73604.0
Lake,MI,CORN,472800.0
Lake,MI,"FIELD CROPS, OTHER",391079.0
Lake,MI,GRAIN,639023.0
Lake,MI,HAY,25831.0
Lake,MI,HAY & HAYLAGE,15336.0
Lake,MI,HAYLAGE,7875.0
Lake,MI,MAPLE SYRUP,4.0
Lake,MI,MILLET,1.0
Lake,MI,OATS,8.0
Lake,MI,SOYBEANS,252180.0
Lake,MI,WHEAT,72956.0
Lake,MN,"FIELD CROPS, OTHER",77018.0
Lake,MN,HAY,2274.0
Lake,MN,HAY & HAYLAGE,2403.0
Lake,MN,HAYLAGE,376.0
Lake,MN,MAPLE SYRUP,15033.0
Lake,MT,BARLEY,165237.0
Lake,MT,CANOLA,2017681.0
Lake,MT,CORN,1078519.0
Lake,MT,"FIELD CROPS, OTHER",8728366.0
Lake,MT,GRAIN,4808073.0
Lake,MT,GRASSES & LEGUMES TOTALS,145.0
Lake,MT,"GRASSES & LEGUMES, OTHER",5070.0
Lake,MT,HAY,422405.0
Lake,MT,HAY & HAYLAGE,216864.0
Lake,MT,HAYLAGE,16112.0
Lake,MT,LEGUMES,1.0
Lake,MT,OATS,13188.0
Lake,MT,PEAS,7730.0
Lake,MT,WHEAT,3694089.0
Lake,OH,CORN,20039.0
Lake,OH,"FIELD CROPS, OTHER",328061.0
Lake,OH,GRAIN,254024.0
Lake,OH,HAY,9144.0
Lake,OH,HAY & HAYLAGE,5129.0
Lake,OH,HAYLAGE,833.0
Lake,OH,MAPLE SYRUP,45433.0
Lake,OH,OATS,4.0
Lake,OH,SOYBEANS,251823.0
Lake,OH,WHEAT,3891.0
Lake,OR,BARLEY,9144.0
Lake,OR,"FIELD CROPS, OTHER",44372155.0
Lake,OR,GRAIN,264012.0
Lake,OR,HAY,1373520.0
Lake,OR,HAY & HAYLAGE,699089.0
Lake,OR,HAYLAGE,35898.0
Lake,OR,OATS,56338.0
Lake,OR,TRITICALE,2.0
Lake,OR,WHEAT,79032.0
Lake,SD,CORN,71469752.0
Lake,SD,"FIELD CROPS, OTHER",924084.0
Lake,SD,GRAIN,97342301.0
Lake,SD,HAY,85985.0
Lake,SD,HAY & HAYLAGE,46142.0
Lake,SD,HAYLAGE,11909.0
Lake,SD,OATS,107529.0
Lake,SD,POPCORN,1.0
Lake,SD,RYE,29976.0
Lake,SD,SOYBEANS,46779156.0
Lake,SD,WHEAT,431124.0
Lake,TN,CORN,10398705.0
Lake,TN,COTTON,45996.0
Lake,TN,"FIELD CROPS, OTHER",2.0
Lake,TN,GRAIN,39884040.0
Lake,TN,HAY,6.0
Lake,TN,HAY & HAYLAGE,6.0
Lake,TN,SOYBEANS,31347984.0
Lake,TN,WHEAT,5107070.0
Lake of the woods,MN,BARLEY,123977.0
Lake of the woods,MN,BEANS,2.0
Lake of the woods,MN,BUCKWHEAT,2.0
Lake of the woods,MN,CORN,9.0
Lake of the woods,MN,"FIELD CROPS, OTHER",57.0
Lake of the woods,MN,FLAXSEED,2.0
Lake of the woods,MN,GRAIN,15237070.0
Lake of the woods,MN,GRASSES,1220659.0
Lake of the woods,MN,GRASSES & LEGUMES TOTALS,1764.0
Lake of the woods,MN,HAY,30303.0
Lake of the woods,MN,HAY & HAYLAGE,16347.0
Lake of the woods,MN,HAYLAGE,1752.0
Lake of the woods,MN,OATS,73649.0
Lake of the woods,MN,SOYBEANS,9507814.0
Lake of the woods,MN,SUNFLOWER,6.0
Lake of the woods,MN,WHEAT,3352094.0
Lake of the woods,MN,WILD RICE,20151.0
Lamar,AL,CORN,17.0
Lamar,AL,COTTON,8.0
Lamar,AL,"FIELD CROPS, OTHER",1092094.0
Lamar,AL,GRAIN,843009.0
Lamar,AL,HAY,21376.0
Lamar,AL,HAY & HAYLAGE,22152.0
Lamar,AL,HAYLAGE,3608.0
Lamar,AL,SORGHUM,3.0
Lamar,AL,SOYBEANS,37995.0
Lamar,AL,WHEAT,4.0
Lamar,GA,CORN,8.0
Lamar,GA,"FIELD CROPS, OTHER",558051.0
Lamar,GA,GRAIN,2.0
Lamar,GA,HAY,9126.0
Lamar,GA,HAY & HAYLAGE,11793.0
Lamar,GA,HAYLAGE,9816.0
Lamar,GA,SORGHUM,3.0
Lamar,GA,SOYBEANS,6.0
Lamar,GA,WHEAT,4.0
Lamar,MS,CORN,37233.0
Lamar,MS,"FIELD CROPS, OTHER",494068.0
Lamar,MS,GRAIN,462012.0
Lamar,MS,HAY,49178.0
Lamar,MS,HAY & HAYLAGE,25050.0
Lamar,MS,HAYLAGE,928.0
Lamar,MS,SOYBEANS,323121.0
Lamar,MS,WHEAT,4.0
Lamar,TX,CORN,9367203.0
Lamar,TX,COTTON,2755124.0
Lamar,TX,"FIELD CROPS, OTHER",6655657.0
Lamar,TX,GRAIN,14582070.0
Lamar,TX,HAY,457525.0
Lamar,TX,HAY & HAYLAGE,240530.0
Lamar,TX,HAYLAGE,16132.0
Lamar,TX,OATS,6.0
Lamar,TX,SORGHUM,6.0
Lamar,TX,SOYBEANS,3754243.0
Lamar,TX,WHEAT,3279132.0
Lamb,TX,BEANS,5.0
Lamb,TX,CORN,30557289.0
Lamb,TX,COTTON,76295876.0
Lamb,TX,"FIELD CROPS, OTHER",59.0
Lamb,TX,GRAIN,37208217.0
Lamb,TX,HAY,114032.0
Lamb,TX,HAY & HAYLAGE,66787.0
Lamb,TX,HAYLAGE,16365.0
Lamb,TX,PEANUTS,2449134.0
Lamb,TX,PEAS,28143.0
Lamb,TX,RYE,4.0
Lamb,TX,SORGHUM,9923331.0
Lamb,TX,SOYBEANS,82472.0
Lamb,TX,SUNFLOWER,10.0
Lamb,TX,WHEAT,2831996.0
Lamoille,VT,CORN,44427.0
Lamoille,VT,"FIELD CROPS, OTHER",6881176.0
Lamoille,VT,GRAIN,633008.0
Lamoille,VT,HAY,28472.0
Lamoille,VT,HAY & HAYLAGE,40926.0
Lamoille,VT,HAYLAGE,101400.0
Lamoille,VT,MAPLE SYRUP,6624022.0
Lamoille,VT,SOYBEANS,3.0
Lampasas,TX,"FIELD CROPS, OTHER",870139.0
Lampasas,TX,GRAIN,237017.0
Lampasas,TX,HAY,71010.0
Lampasas,TX,HAY & HAYLAGE,36504.0
Lampasas,TX,HAYLAGE,2290.0
Lampasas,TX,OATS,4.0
Lampasas,TX,WHEAT,131450.0
Lancaster,NE,BARLEY,3.0
Lancaster,NE,CORN,102511529.0
Lancaster,NE,"FIELD CROPS, OTHER",2419609.0
Lancaster,NE,GRAIN,147016721.0
Lancaster,NE,HAY,117938.0
Lancaster,NE,HAY & HAYLAGE,69770.0
Lancaster,NE,HAYLAGE,35250.0
Lancaster,NE,OATS,777.0
Lancaster,NE,POPCORN,821448.0
Lancaster,NE,SORGHUM,349926.0
Lancaster,NE,SOYBEANS,76530690.0
